,major_code,major_name,subject_group,point,year,university_code,university_name
0,7520207,Kỹ thuật Điện tử viễn thông,A00; A01,25.6,2022,BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông ( Phía Bắc )
1,7510301,"Công nghệ kỹ thuật Điện, điện tử",A00; A01,25.1,2022,BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông ( Phía Bắc )
2,7480201,Công nghệ thông tin,A00; A01,27.25,2022,BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông ( Phía Bắc )
3,7480202,An toàn thông tin,A00; A01,26.7,2022,BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông ( Phía Bắc )
4,7480101,Khoa học máy tính,A00; A01,26.9,2022,BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông ( Phía Bắc )
5,7329001,Công nghệ đa phương tiện,A00; A01; D01,26.45,2022,BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông ( Phía Bắc )
6,7320104,Truyền thông đa phương tiện,A00; A01; D01,26.2,2022,BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông ( Phía Bắc )
7,7320101,Báo chí,A00; A01; D01,24.4,2022,BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông ( Phía Bắc )
8,7340101,Quản trị kinh doanh,A00; A01; D01,25.55,2022,BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông ( Phía Bắc )
9,7340122,Thương mại điện tử,A00; A01; D01,26.35,2022,BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông ( Phía Bắc )
10,7340115,Marketing,A00; A01; D01,26.1,2022,BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông ( Phía Bắc )
11,7340301,Kế toán,A00; A01; D01,25.35,2022,BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông ( Phía Bắc )
12,7340205,Công nghệ tài chính (Fintech),A00; A01; D01,25.85,2022,BVH,Học Viện Công Nghệ Bưu Chính Viễn Thông ( Phía Bắc )
13,7860100,Nghiệp vụ An ninh,A00,19.03,2022,ANH,Học Viện An Ninh Nhân Dân
14,7860100,Nghiệp vụ An ninh,A01,19.62,2022,ANH,Học Viện An Ninh Nhân Dân
15,7860100,Nghiệp vụ An ninh,C03,20.53,2022,ANH,Học Viện An Ninh Nhân Dân
16,7860100,Nghiệp vụ An ninh,D01,20.33,2022,ANH,Học Viện An Ninh Nhân Dân
17,7860100,Nghiệp vụ An ninh,A00,23.88,2022,ANH,Học Viện An Ninh Nhân Dân
18,7860100,Nghiệp vụ An ninh,A01,25.66,2022,ANH,Học Viện An Ninh Nhân Dân
19,7860100,Nghiệp vụ An ninh,C03,24.92,2022,ANH,Học Viện An Ninh Nhân Dân
20,7860100,Nghiệp vụ An ninh,D01,25.3,2022,ANH,Học Viện An Ninh Nhân Dân
21,7860100,Nghiệp vụ An ninh,A00,21.61,2022,ANH,Học Viện An Ninh Nhân Dân
22,7860100,Nghiệp vụ An ninh,A01,22.39,2022,ANH,Học Viện An Ninh Nhân Dân
23,7860100,Nghiệp vụ An ninh,C03,21.84,2022,ANH,Học Viện An Ninh Nhân Dân
24,7860100,Nghiệp vụ An ninh,D01,21.89,2022,ANH,Học Viện An Ninh Nhân Dân
25,7860100,Nghiệp vụ An ninh,A00,24.69,2022,ANH,Học Viện An Ninh Nhân Dân
26,7860100,Nghiệp vụ An ninh,A01,23.16,2022,ANH,Học Viện An Ninh Nhân Dân
27,7860100,Nghiệp vụ An ninh,C03,24.56,2022,ANH,Học Viện An Ninh Nhân Dân
28,7860100,Nghiệp vụ An ninh,D01,22.44,2022,ANH,Học Viện An Ninh Nhân Dân
29,7860100,Nghiệp vụ An ninh,A00,20.06,2022,ANH,Học Viện An Ninh Nhân Dân
30,7860100,Nghiệp vụ An ninh,A01,20.92,2022,ANH,Học Viện An Ninh Nhân Dân
31,7860100,Nghiệp vụ An ninh,C03,21.63,2022,ANH,Học Viện An Ninh Nhân Dân
32,7860100,Nghiệp vụ An ninh,D01,20.96,2022,ANH,Học Viện An Ninh Nhân Dân
33,7860100,Nghiệp vụ An ninh,A00,22.13,2022,ANH,Học Viện An Ninh Nhân Dân
34,7860100,Nghiệp vụ An ninh,A01,24.94,2022,ANH,Học Viện An Ninh Nhân Dân
35,7860100,Nghiệp vụ An ninh,C03,25.3,2022,ANH,Học Viện An Ninh Nhân Dân
36,7860100,Nghiệp vụ An ninh,D01,24.64,2022,ANH,Học Viện An Ninh Nhân Dân
37,7860100,Nghiệp vụ An ninh,A00,19.12,2022,ANH,Học Viện An Ninh Nhân Dân
38,7860100,Nghiệp vụ An ninh,A01,19.47,2022,ANH,Học Viện An Ninh Nhân Dân
39,7860100,Nghiệp vụ An ninh,C03,20.24,2022,ANH,Học Viện An Ninh Nhân Dân
40,7860100,Nghiệp vụ An ninh,D01,18.3,2022,ANH,Học Viện An Ninh Nhân Dân
41,7480202,An toàn thông tin,A00,21.84,2022,ANH,Học Viện An Ninh Nhân Dân
42,7480202,An toàn thông tin,A01,17.94,2022,ANH,Học Viện An Ninh Nhân Dân
43,7480202,An toàn thông tin,A00,21.85,2022,ANH,Học Viện An Ninh Nhân Dân
44,7480202,An toàn thông tin,A01,23.26,2022,ANH,Học Viện An Ninh Nhân Dân
45,7480202,An toàn thông tin,A00,18.89,2022,ANH,Học Viện An Ninh Nhân Dân
46,7480202,An toàn thông tin,A01,17.67,2022,ANH,Học Viện An Ninh Nhân Dân
47,7480202,An toàn thông tin,A00,21.22,2022,ANH,Học Viện An Ninh Nhân Dân
48,7480202,An toàn thông tin,A01,22.0,2022,ANH,Học Viện An Ninh Nhân Dân
49,7720101,Y khoa,B00,15.64,2022,ANH,Học Viện An Ninh Nhân Dân
50,7720101,Y khoa,B00,15.1,2022,ANH,Học Viện An Ninh Nhân Dân
51,BF1y,Kỹ thuật Sinh học,A00; B00; D07,23.25,2022,BKA,Đại Học Bách Khoa Hà Nội
52,BF2y,Kỹ thuật Thực phẩm,A00; B00; D07,23.35,2022,BKA,Đại Học Bách Khoa Hà Nội
53,BF-E12y,Kỹ thuật Thực phẩm (CT tiên tiến),A00; B00; D07,23.35,2022,BKA,Đại Học Bách Khoa Hà Nội
54,CH1Y,Kỹ thuật Hoá học,A00; B00; D07,23.03,2022,BKA,Đại Học Bách Khoa Hà Nội
55,CH2y,Hoá học,A00; B00; D07,23.03,2022,BKA,Đại Học Bách Khoa Hà Nội
56,CH3y,Kỹ thuật in,A00; B00; D07,23.03,2022,BKA,Đại Học Bách Khoa Hà Nội
57,CH-E11y,Kỹ thuật Hóa dược (CT tiên tiến),A00; B00; D07,23.7,2022,BKA,Đại Học Bách Khoa Hà Nội
58,ED2y,Công nghệ giáo dục,A00; A01; D01,23.15,2022,BKA,Đại Học Bách Khoa Hà Nội
59,EE1y,Kỹ thuật Điện,A00; A01,23.05,2022,BKA,Đại Học Bách Khoa Hà Nội
60,EE2y,Kỹ thuật Điều khiển - Tự động hoá,A00; A01,27.61,2022,BKA,Đại Học Bách Khoa Hà Nội
61,EE-E18y,"Hệ thống điện và năng lượng tái tạo
(CT tiên tiến)",A00; A01,23.55,2022,BKA,Đại Học Bách Khoa Hà Nội
62,EE-E8y,"Kỹ thuật Điều khiển - Tự động hoá
(CT tiên tiến)",A00; A01,25.99,2022,BKA,Đại Học Bách Khoa Hà Nội
63,EE-Epy,"Tin học công nghiệp và Tự động hóa
(Chương trình Việt - Pháp PFIEV)",A00; A01; D29,23.99,2022,BKA,Đại Học Bách Khoa Hà Nội
64,EM1y,Kinh tế công nghiệp,A00; A01; D01,24.3,2022,BKA,Đại Học Bách Khoa Hà Nội
65,EM2y,Quản lý công nghiệp,A00; A01; D01,23.3,2022,BKA,Đại Học Bách Khoa Hà Nội
66,EM3y,Quản trị kinh doanh,A00; A01; D01,25.35,2022,BKA,Đại Học Bách Khoa Hà Nội
67,EM4y,Kế toán,A00; A01; D01,25.2,2022,BKA,Đại Học Bách Khoa Hà Nội
68,EM5y,Tài chính - Ngân hàng,A00; A01; D01,25.2,2022,BKA,Đại Học Bách Khoa Hà Nội
69,EM-E13y,Phân tích kinh doanh (CT tiên tiến),D07; A01; D01,24.18,2022,BKA,Đại Học Bách Khoa Hà Nội
70,EM-E14y,"Logistics và Quản lý chuỗi cung ứng
(CT tiên tiến)",D07; A01; D01,24.51,2022,BKA,Đại Học Bách Khoa Hà Nội
71,ET1y,Kỹ thuật Điện tử - Viễn thông,A00; A01,24.5,2022,BKA,Đại Học Bách Khoa Hà Nội
72,ET2y,Kỹ thuật Y sinh (mới),A00; A01,23.15,2022,BKA,Đại Học Bách Khoa Hà Nội
73,ET-E16y,"Truyền thông số và Kỹ thuật đa phương tiện
(CT tiên tiến)",A00; A01,24.71,2022,BKA,Đại Học Bách Khoa Hà Nội
74,ET-E4y,"Kỹ thuật Điện tử - Viễn thông
(CT tiên tiến)",A00; A01,24.19,2022,BKA,Đại Học Bách Khoa Hà Nội
75,ET-E5y,Kỹ thuật Y sinh (CT tiên tiến),A00; A01,23.89,2022,BKA,Đại Học Bách Khoa Hà Nội
76,ET-E9y,"Hệ thống nhúng thông minh và IoT
(CT tiên tiến)",A00; A01; D28,24.14,2022,BKA,Đại Học Bách Khoa Hà Nội
77,ET-LUHY,"Điện tử - Viễn thông - hợp tác với ĐH Leibniz
Hannover (Đức)",A00; A01; D26,23.15,2022,BKA,Đại Học Bách Khoa Hà Nội
78,EV1y,Kỹ thuật Môi trường,A00; B00; D07,23.03,2022,BKA,Đại Học Bách Khoa Hà Nội
79,EV2y,Quản lý tài nguyên và môi trường,A00; B00; D07,23.03,2022,BKA,Đại Học Bách Khoa Hà Nội
80,FL1y,Tiếng Anh KHKT và Công nghệ,D01,23.06,2022,BKA,Đại Học Bách Khoa Hà Nội
81,FL2y,Tiếng Anh chuyên nghiệp quốc tế,D01,23.06,2022,BKA,Đại Học Bách Khoa Hà Nội
82,HE1y,Kỹ thuật Nhiệt,A00; A01,23.26,2022,BKA,Đại Học Bách Khoa Hà Nội
83,IT2y,CNTT: Kỹ thuật Máy tính,A00; A01,28.29,2022,BKA,Đại Học Bách Khoa Hà Nội
84,IT-E6y,Công nghệ thông tin (Việt - Nhật),A00; A01,27.25,2022,BKA,Đại Học Bách Khoa Hà Nội
85,ME1y,Kỹ thuật Cơ điện tử,A00; A01,26.33,2022,BKA,Đại Học Bách Khoa Hà Nội
86,ME2y,Kỹ thuật Cơ khí,A00; A01,23.5,2022,BKA,Đại Học Bách Khoa Hà Nội
87,ME-E1y,Kỹ thuật Cơ điện tử (CT tiên tiến),A00; A01,24.28,2022,BKA,Đại Học Bách Khoa Hà Nội
88,ME-Guy,Cơ khí - Chế tạo máy - hợp tác với ĐH Griffith (Úc),A00; A01,23.36,2022,BKA,Đại Học Bách Khoa Hà Nội
89,ME-LUHy,Cơ điện tử - hợp tác với ĐH Leibniz Hannover (Đức),A00; A01; D26,23.29,2022,BKA,Đại Học Bách Khoa Hà Nội
90,ME-NUTy,Cơ điện tử - hợp tác với ĐHCN Nagaoka (Nhật Bản),A00; A01; D28,23.21,2022,BKA,Đại Học Bách Khoa Hà Nội
91,MI1y,Toán - Tin,A00; A01,26.45,2022,BKA,Đại Học Bách Khoa Hà Nội
92,MI2y,Hệ thống thông tin quản lý,A00; A01,26.54,2022,BKA,Đại Học Bách Khoa Hà Nội
93,MS1y,Kỹ thuật Vật liệu,A00; A01; D07,23.16,2022,BKA,Đại Học Bách Khoa Hà Nội
94,MS-E3y,KHKT Vật liệu (CT tiên tiến),A00; A01,23.16,2022,BKA,Đại Học Bách Khoa Hà Nội
95,PH1y,Vật lý kỹ thuật,A00; A01,23.29,2022,BKA,Đại Học Bách Khoa Hà Nội
96,PH2y,Kỹ thuật hạt nhân,A00; A01; A02,23.29,2022,BKA,Đại Học Bách Khoa Hà Nội
97,PH3y,Vật lý y khoa,A00; A01; A02,23.29,2022,BKA,Đại Học Bách Khoa Hà Nội
98,TE1y,Kỹ thuật Ô tô,A00; A01,26.41,2022,BKA,Đại Học Bách Khoa Hà Nội
99,TE2y,Kỹ thuật Cơ khí động lực,A00; A01,24.16,2022,BKA,Đại Học Bách Khoa Hà Nội
100,TE3y,Kỹ thuật Hàng không,A00; A01,24.23,2022,BKA,Đại Học Bách Khoa Hà Nội
101,TE-E2y,Kỹ thuật Ô tô (CT tiên tiến),A00; A01,24.06,2022,BKA,Đại Học Bách Khoa Hà Nội
102,TE-Epy,Cơ khí hàng không (Chương trình Việt - Pháp PFIEV),A00; A01; D29,23.55,2022,BKA,Đại Học Bách Khoa Hà Nội
103,TROY-Bay,Quản trị kinh doanh - hợp tác với ĐH Troy (Hoa Kỳ),A00; A01; D01,23.4,2022,BKA,Đại Học Bách Khoa Hà Nội
104,TROY-ITy,Khoa học máy tính - hợp tác với ĐH Troy (Hoa Kỳ),A00; A01; D01,25.15,2022,BKA,Đại Học Bách Khoa Hà Nội
105,TX1y,Kỹ thuật Dệt - May,A00; A01,23.1,2022,BKA,Đại Học Bách Khoa Hà Nội
106,7860207,Chỉ huy tham mưu đặc công,A00; A01,24.0,2022,DCH,Trường Sĩ Quan Đặc Công
107,7860207,Chỉ huy tham mưu đặc công,A00; A01,20.15,2022,DCH,Trường Sĩ Quan Đặc Công
108,7720101,Y khoa,A02; B00; B08,23.0,2022,BMU,Đại học Buôn Ma Thuột
109,7720201,Dược học,A00; B00; D07,21.0,2022,BMU,Đại học Buôn Ma Thuột
110,7720301,Điều dưỡng,A02; B00; B08,19.0,2022,BMU,Đại học Buôn Ma Thuột
111,7720701,Y tế công cộng,A02; B00; B08,16.0,2022,BMU,Đại học Buôn Ma Thuột
112,7310101,Kinh tế,A00; A01; B00; D01,15.0,2022,CEA,Đại học Kinh Tế Nghệ An
113,7340101,Quản trị kinh doanh,A00; A01; B00; D01,13.0,2022,CEA,Đại học Kinh Tế Nghệ An
114,7340201,Tài chính ngân hàng,A00; A01; B00; D01,15.5,2022,CEA,Đại học Kinh Tế Nghệ An
115,7340301,Kế toán,A00; A01; B00; D01,15.0,2022,CEA,Đại học Kinh Tế Nghệ An
116,7620201,Lâm học,A00; A01; B00; D01,15.5,2022,CEA,Đại học Kinh Tế Nghệ An
117,7640101,Thú y (Bác sĩ thú y),A00; A01; B00; D01,14.0,2022,CEA,Đại học Kinh Tế Nghệ An
118,7850103,Quản lý đất đai,A00; A01; B00; D01,15.5,2022,CEA,Đại học Kinh Tế Nghệ An
119,7860214,Ngành Biên phòng,A01,26.05,2022,BPH,Học Viện Biên Phòng
120,7860214,Ngành Biên phòng,A01,19.8,2022,BPH,Học Viện Biên Phòng
121,7860214,Ngành Biên phòng,A01,26.7,2022,BPH,Học Viện Biên Phòng
122,7860214,Ngành Biên phòng,A01,24.0,2022,BPH,Học Viện Biên Phòng
123,7860214,Ngành Biên phòng,A01,24.6,2022,BPH,Học Viện Biên Phòng
124,7860214,Ngành Biên phòng,A01,23.5,2022,BPH,Học Viện Biên Phòng
125,7860214,Ngành Biên phòng,A01,24.5,2022,BPH,Học Viện Biên Phòng
126,7860214,Ngành Biên phòng,C00,28.0,2022,BPH,Học Viện Biên Phòng
127,7860214,Ngành Biên phòng,C00,28.75,2022,BPH,Học Viện Biên Phòng
128,7860214,Ngành Biên phòng,C00,28.0,2022,BPH,Học Viện Biên Phòng
129,7860214,Ngành Biên phòng,C00,25.75,2022,BPH,Học Viện Biên Phòng
130,7860214,Ngành Biên phòng,C00,25.75,2022,BPH,Học Viện Biên Phòng
131,7860214,Ngành Biên phòng,C00,26.75,2022,BPH,Học Viện Biên Phòng
132,7380101,Ngành Luật,C00,28.25,2022,BPH,Học Viện Biên Phòng
133,7380101,Ngành Luật,C00,26.75,2022,BPH,Học Viện Biên Phòng
134,7210404,Thiết kế thời trang,D01; V00; V01; H00,19.0,2022,CCM,Đại Học Công Nghiệp Dệt May Hà Nội
135,7540209,Công nghệ may,A00; A01; B00; D01,18.0,2022,CCM,Đại Học Công Nghiệp Dệt May Hà Nội
136,7510201,Công nghệ kỹ thuật cơ khí,A00; A01; B00; D01,17.0,2022,CCM,Đại Học Công Nghiệp Dệt May Hà Nội
137,7510301,"Công nghệ kỹ thuật điện, điện tử",A00; A01; B00; D01,17.0,2022,CCM,Đại Học Công Nghiệp Dệt May Hà Nội
138,7540202,Công nghệ Sợi Dệt,A00; A01; B00; D01,17.0,2022,CCM,Đại Học Công Nghiệp Dệt May Hà Nội
139,7340301,Kế toán,A00; A01; B00; D01,17.0,2022,CCM,Đại Học Công Nghiệp Dệt May Hà Nội
140,7340115,Marketing,A00; A01; B00; D01,17.0,2022,CCM,Đại Học Công Nghiệp Dệt May Hà Nội
141,7510601,Quản lý công nghiệp,A00; A01; B00; D01,17.0,2022,CCM,Đại Học Công Nghiệp Dệt May Hà Nội
142,7510301,Công nghệ kỹ thuật điện - điện tử,A00; A01; D01; D07,15.0,2022,DCV,Đại học Công nghiệp Vinh
143,7480201,Công nghệ thông tin,A00; A01; D01; D07,15.0,2022,DCV,Đại học Công nghiệp Vinh
144,7340301,Kế toán,A00; A01; D01; D07,15.0,2022,DCV,Đại học Công nghiệp Vinh
145,7510201,Công nghệ kỹ thuật cơ khí,A00; A01; D01; D07,15.0,2022,DCV,Đại học Công nghiệp Vinh
146,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00; A01; D01; D07,20.0,2022,DCV,Đại học Công nghiệp Vinh
147,7540101,Công nghệ thực phẩm,A00; A01; A02; B00,20.0,2022,DCV,Đại học Công nghiệp Vinh
148,78810103,"Quản trị dịch vụ du lịch
và lữ hành",A00; D01; C00; D15,15.0,2022,DCV,Đại học Công nghiệp Vinh
149,7810201,Quản trị khách sạn,A00; D01; C00; D15,15.0,2022,DCV,Đại học Công nghiệp Vinh
150,7520207,Kỹ thuật Điện tử viễn thông,A00; A01,21.0,2022,BVS,Học Viện Công Nghệ Bưu Chính Viễn Thông (phía Nam)
151,7520208,Công nghệ Interner vạn vật (IoT),A00; A01,20.7,2022,BVS,Học Viện Công Nghệ Bưu Chính Viễn Thông (phía Nam)
152,7510301,"Công nghệ kỹ thuật Điện, điện tử",A00; A01,19.0,2022,BVS,Học Viện Công Nghệ Bưu Chính Viễn Thông (phía Nam)
153,7520226,Kỹ thuật Điều khiển và tự động hóa,A00; A01,19.05,2022,BVS,Học Viện Công Nghệ Bưu Chính Viễn Thông (phía Nam)
154,7480201,Công nghệ thông tin,A00; A01,25.85,2022,BVS,Học Viện Công Nghệ Bưu Chính Viễn Thông (phía Nam)
155,7480202,An toàn thông tin,A00; A01,25.05,2022,BVS,Học Viện Công Nghệ Bưu Chính Viễn Thông (phía Nam)
156,7329001,Công nghệ đa phương tiện,A00; A01; D01,24.25,2022,BVS,Học Viện Công Nghệ Bưu Chính Viễn Thông (phía Nam)
157,7340101,Quản trị kinh doanh,A00; A01; D01,21.7,2022,BVS,Học Viện Công Nghệ Bưu Chính Viễn Thông (phía Nam)
158,7340115,Marketing,A00; A01; D01,24.85,2022,BVS,Học Viện Công Nghệ Bưu Chính Viễn Thông (phía Nam)
159,7340301,Kế toán,A00; A01; D01,22.9,2022,BVS,Học Viện Công Nghệ Bưu Chính Viễn Thông (phía Nam)
160,7340301,Kế toán,A00; A01; D01,15.0,2022,DBG,Đại học Nông Lâm Bắc Giang
161,7310101,Kinh tế,A00; A01; D01,15.0,2022,DBG,Đại học Nông Lâm Bắc Giang
162,7620110,Khoa học cây trồng,A00; A01; B00; D01,15.0,2022,DBG,Đại học Nông Lâm Bắc Giang
163,7620112,Bảo vệ thực vật,A00; A01; B00; D01,15.0,2022,DBG,Đại học Nông Lâm Bắc Giang
164,7620105,Chăn nuôi,A00; A01; B00; D01,15.0,2022,DBG,Đại học Nông Lâm Bắc Giang
165,7640101,Thú y,A00; A01; B00; D01,15.0,2022,DBG,Đại học Nông Lâm Bắc Giang
166,7850103,Quản lý đất đai,A00; A01; B00; D01,15.0,2022,DBG,Đại học Nông Lâm Bắc Giang
167,7850101,Quản lý tài nguyên và môi trường,A00; A01; B00; D01,15.0,2022,DBG,Đại học Nông Lâm Bắc Giang
168,7540101,Công nghệ thực phẩm,A00; A01; B00; D01,15.0,2022,DBG,Đại học Nông Lâm Bắc Giang
169,7540106,Đảm bảo chất lượng và ATTP,A00; A01; B00; D01,15.0,2022,DBG,Đại học Nông Lâm Bắc Giang
170,7620211,Quản lý tài nguyên rừng,A00; A01; B00; D01,15.0,2022,DBG,Đại học Nông Lâm Bắc Giang
171,7810103,Quản trị dịch vụ du lịch và lữ hành,A00; A01; B00; D01,15.0,2022,DBG,Đại học Nông Lâm Bắc Giang
172,7220204,Ngôn ngữ Trung Quốc,A00; A01; B00; D01,15.0,2022,DBG,Đại học Nông Lâm Bắc Giang
173,7480201,Công nghệ thông tin,A00; A01; D07; D90,15.0,2022,DBL,Đại Học Bạc Liêu
174,7340101,Quản trị kinh doanh,A00; A01; D01; D90,15.0,2022,DBL,Đại Học Bạc Liêu
175,7340301,Kế toán,A00; A01; D01; D90,15.0,2022,DBL,Đại Học Bạc Liêu
176,7340201,Tài chính - Ngân hàng,A00; A01; D01; D90,15.0,2022,DBL,Đại Học Bạc Liêu
177,7220101,"Tiếng Việt và văn hóa
Việt Nam",C00; C03; D01; D78,15.0,2022,DBL,Đại Học Bạc Liêu
178,7220201,Ngôn ngữ Anh,D01; D09; D14; D78,15.0,2022,DBL,Đại Học Bạc Liêu
179,7620301,Nuôi trồng thủy sản,A00; B00; D07; D90,15.0,2022,DBL,Đại Học Bạc Liêu
180,7620105,Chăn nuôi,A00; B00; D07; D90,15.0,2022,DBL,Đại Học Bạc Liêu
181,7620112,Bảo vệ thực vật,A00; B00; D07; D90,15.0,2022,DBL,Đại Học Bạc Liêu
182,7440301,Khoa học môi trường,A00; B00; D07; D90,15.0,2022,DBL,Đại Học Bạc Liêu
183,7140212,Sư phạm hóa học,A00; A16; B00; D07,19.0,2022,DBL,Đại Học Bạc Liêu
184,7480201,Công nghệ thông tin,A00; A01; A04; A10,15.0,2022,DCD,Đại Học Công Nghệ Đồng Nai
185,7510301,"Công nghệ kỹ thuật điện,
điện tử",A00; A01; A04; A10,15.0,2022,DCD,Đại Học Công Nghệ Đồng Nai
186,7510202,Công nghệ chế tạo máy,A00; A01; A04; A10,15.0,2022,DCD,Đại Học Công Nghệ Đồng Nai
187,7510205,Công nghệ kỹ thuật ô tô,A00; A01; A04; A10,15.0,2022,DCD,Đại Học Công Nghệ Đồng Nai
188,7540101,Công nghệ thực phẩm,A00; A06; B00; B04,15.0,2022,DCD,Đại Học Công Nghệ Đồng Nai
189,7720601,Kỹ thuật xét nghiệm y học,A06; B00; B04; C08,19.0,2022,DCD,Đại Học Công Nghệ Đồng Nai
190,7720301,Điều dưỡng,A06; B00; B04; C08,19.0,2022,DCD,Đại Học Công Nghệ Đồng Nai
191,7340301,Kế toán,A00; A07; A09; D84,15.0,2022,DCD,Đại Học Công Nghệ Đồng Nai
192,7340201,Tài chính - Ngân hàng,A00; A07; A09; D84,15.0,2022,DCD,Đại Học Công Nghệ Đồng Nai
193,7340101,Quản trị kinh doanh,A00; A07; A09; D84,15.0,2022,DCD,Đại Học Công Nghệ Đồng Nai
194,7810103,"Quản trị dịch vụ du lịch
và lữ hành",A07; A09; C00; C20,15.0,2022,DCD,Đại Học Công Nghệ Đồng Nai
195,7810201,Quản trị khách sạn,A07; A09; C00; C20,15.0,2022,DCD,Đại Học Công Nghệ Đồng Nai
196,7310608,Đông phương học,A07; C00; D01; D15,15.0,2022,DCD,Đại Học Công Nghệ Đồng Nai
197,7220201,Ngôn ngữ Anh,D01; D14; D15; D84,15.0,2022,DCD,Đại Học Công Nghệ Đồng Nai
198,7220204,Ngôn ngữ Trung Quốc,C00; C20; D14; D15,15.0,2022,DCD,Đại Học Công Nghệ Đồng Nai
199,7340201,Tài chính ngân hàng,A00; A01; D01; D07,15.0,2022,DCQ,Đại Học Công Nghệ và Quản Lý Hữu Nghị
200,7340301,Kế toán,A00; A01; D01; D07,15.0,2022,DCQ,Đại Học Công Nghệ và Quản Lý Hữu Nghị
201,7340101,Quản trị kinh doanh,A00; A01; D01; D07,15.0,2022,DCQ,Đại Học Công Nghệ và Quản Lý Hữu Nghị
202,7340116,Bất động sản,A00; A01; D01; C00,15.0,2022,DCQ,Đại Học Công Nghệ và Quản Lý Hữu Nghị
203,7510605,Logistic và quản lý chuỗi cung ứng,A00; A01; D01; C00,15.0,2022,DCQ,Đại Học Công Nghệ và Quản Lý Hữu Nghị
204,7310205,Quản lý nhà nước,C00; D11; D01; D14,15.0,2022,DCQ,Đại Học Công Nghệ và Quản Lý Hữu Nghị
205,7380107,Luật kinh tế,A00; A01; D01; C00,15.0,2022,DCQ,Đại Học Công Nghệ và Quản Lý Hữu Nghị
206,7810103,Quản trị dịch vụ Du lịch và Lữ hành,A00; A01; D01; C00,15.0,2022,DCQ,Đại Học Công Nghệ và Quản Lý Hữu Nghị
207,7220201,Ngôn ngữ Anh,D07; D11; D01; D14,15.0,2022,DCQ,Đại Học Công Nghệ và Quản Lý Hữu Nghị
208,7220202,Ngôn ngữ Nga,D07; D11; D01; D14,15.0,2022,DCQ,Đại Học Công Nghệ và Quản Lý Hữu Nghị
209,7220204,Ngôn ngữ Trung quốc,D07; D11; D01; D14,15.0,2022,DCQ,Đại Học Công Nghệ và Quản Lý Hữu Nghị
210,7480201,Công nghệ Thông tin,A00; A01; D01; D07,15.0,2022,DCQ,Đại Học Công Nghệ và Quản Lý Hữu Nghị
211,7480103,Kỹ thuật phần mềm,A00; A01; D01; D07,15.0,2022,DCQ,Đại Học Công Nghệ và Quản Lý Hữu Nghị
212,7510205,Công nghệ kỹ thuật ô tô,A00; A01; D01; D07,15.0,2022,DCQ,Đại Học Công Nghệ và Quản Lý Hữu Nghị
213,7340202,Công nghệ tài chính,A00; A01; D01; D07,15.0,2022,DCQ,Đại Học Công Nghệ và Quản Lý Hữu Nghị
214,7310106,Kinh tế quốc tế,A00; A01; D01; D07,15.0,2022,DCQ,Đại Học Công Nghệ và Quản Lý Hữu Nghị
215,7220201,Ngôn ngữ Anh,A01; D01; D10; D66,15.0,2022,DBD,Đại Học Bình Dương
216,7310613,Nhật Bản học,A01; A09; C00; D15,15.0,2022,DBD,Đại Học Bình Dương
217,7310614,Hàn Quốc học,A01; A09; C00; D15,15.0,2022,DBD,Đại Học Bình Dương
218,7310630,Việt Nam học,A01; A09; C00; D01,15.0,2022,DBD,Đại Học Bình Dương
219,7340101,Quản trị kinh doanh,A01; A09; C00; D01,15.0,2022,DBD,Đại Học Bình Dương
220,7340201,Tài chính - Ngân hàng,A01; A09; C00; D01,15.0,2022,DBD,Đại Học Bình Dương
221,7340301,Kế toán,A01; A09; C00; D01,15.0,2022,DBD,Đại Học Bình Dương
222,7380107,Luật kinh tế,A01; A09; C00; D01,15.0,2022,DBD,Đại Học Bình Dương
223,7420201,Công nghệ sinh học,A00; A09; B00; D01,15.0,2022,DBD,Đại Học Bình Dương
224,7480201,Công nghệ thông tin,A00; A09; D01; K01,15.0,2022,DBD,Đại Học Bình Dương
225,7510102,Công nghệ KTCT xây dựng,A00; A09; V00; V01,15.0,2022,DBD,Đại Học Bình Dương
226,7510205,Công nghệ KT ô tô,A00; A01; A02; A09,15.0,2022,DBD,Đại Học Bình Dương
227,7510301,Công nghệ KT điện - điện tử,A00; A02; A09; D01,15.0,2022,DBD,Đại Học Bình Dương
228,7510605,"Logistics & Quản lý chuỗi
cung ứng",A00; A09; C00; D01,15.0,2022,DBD,Đại Học Bình Dương
229,7540101,Công nghệ thực phẩm,A00; A09; B00; D07,15.0,2022,DBD,Đại Học Bình Dương
230,7580101,Kiến trúc,A00; A09; V00; V01,15.0,2022,DBD,Đại Học Bình Dương
